Series,Subset,Date,Season,Site,Latitude,Longitude,Transect,Transects,Station,Temperature,Visbility,Depth,DepthRange,Replicate,Species,Phase,Size,Abundance,a,b,allometric,Biomass,Holdfast Use,Blade Use ,Cover,Frondosity
2929,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,4,15,11,13,15,2,Lessoniatrabeculata,Adult,31,1,0.003,2.4445,4422.151942,13.26645583,NA,NA,NA,NA
2930,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,5,15,11,14,15,1,Lessoniatrabeculata,Adult,36,1,0.003,2.4445,6373.550968,19.1206529,NA,NA,NA,NA
2931,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,5,15,11,14,15,1,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
2932,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,5,15,11,14,15,1,Lessoniatrabeculata,Adult,25,1,0.003,2.4445,2613.751838,7.841255514,NA,NA,NA,NA
2933,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,5,15,11,14,15,2,Lessoniatrabeculata,NA,0,0,0.003,2.4445,0,0,NA,NA,NA,NA
2934,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,15,11,10,10,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
2935,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,15,11,10,10,1,Lessoniatrabeculata,Recruit,10,1,0.003,2.4445,278.2915374,0.834874612,NA,NA,NA,NA
2936,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,15,11,10,10,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2937,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,15,11,10,10,2,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2938,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,1,Lessoniatrabeculata,Adult,50,1,0.003,2.4445,14227.61732,42.68285197,NA,NA,NA,NA
2939,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
2940,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,1,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2941,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,2,Lessoniatrabeculata,Adult,23,1,0.003,2.4445,2131.786439,6.395359316,NA,NA,NA,NA
2942,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,2,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2943,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,2,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2944,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,2,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2945,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,2,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2946,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,2,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2947,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,15,11,10,10,2,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2948,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
2949,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,1,Lessoniatrabeculata,Adult,23,1,0.003,2.4445,2131.786439,6.395359316,NA,NA,NA,NA
2950,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,1,Lessoniatrabeculata,Adult,19,1,0.003,2.4445,1336.328336,4.008985009,NA,NA,NA,NA
2951,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,1,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2952,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,2,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2953,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,2,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2954,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,2,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2955,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,2,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2956,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,2,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2957,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,15,11,10,10,2,Lessoniatrabeculata,Adult,12,1,0.003,2.4445,434.5688132,1.30370644,NA,NA,NA,NA
2958,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2959,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2960,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2961,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2962,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2963,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2964,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
2965,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,1,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2966,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,2,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
2967,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,15,11,6.5,10,2,Lessoniatrabeculata,Recruit,1,1,0.003,2.4445,1,0.003,NA,NA,NA,NA
2968,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,15,11,5,5,1,Lessoniatrabeculata,Adult,35,1,0.003,2.4445,5949.415963,17.84824789,NA,NA,NA,NA
2969,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,15,11,5,5,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2970,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,15,11,5,5,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
2971,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,15,11,5,5,2,Lessoniatrabeculata,Adult,21,1,0.003,2.4445,1706.730957,5.120192872,NA,NA,NA,NA
2972,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,15,11,5,5,2,Lessoniatrabeculata,Adult,21,1,0.003,2.4445,1706.730957,5.120192872,NA,NA,NA,NA
2973,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,15,11,5,5,2,Lessoniatrabeculata,Adult,21,1,0.003,2.4445,1706.730957,5.120192872,NA,NA,NA,NA
2974,Kelp,31-03-12,Fall2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,15,11,5,5,2,Lessoniatrabeculata,Adult,34,1,0.003,2.4445,5542.429948,16.62728985,NA,NA,NA,NA
2975,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,1,12,12,17,,1,Lessoniatrabeculata,Adult,43,1,0.003,2.4445,9840.420106,29.52126032,NA,NA,NA,NA
2976,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,1,12,12,17,,1,Lessoniatrabeculata,Recruit,5,1,0.003,2.4445,51.12486516,0.153374595,NA,NA,NA,NA
2977,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,1,12,12,17,,2,Lessoniatrabeculata,Adult,18,1,0.003,2.4445,1170.883373,3.512650118,NA,NA,NA,NA
2978,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,2,12,12,16.5,,1,Lessoniatrabeculata,Adult,31,1,0.003,2.4445,4422.151942,13.26645583,NA,NA,NA,NA
2979,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,2,12,12,16.5,,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2980,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,2,12,12,16.5,,2,Lessoniatrabeculata,Recruit,6,1,0.003,2.4445,79.83452241,0.239503567,NA,NA,NA,NA
2981,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,2,12,12,16.5,,2,Lessoniatrabeculata,Adult,18,1,0.003,2.4445,1170.883373,3.512650118,NA,NA,NA,NA
2982,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,3,12,12,14.6,,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
2983,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,3,12,12,14.6,,2,Lessoniatrabeculata,Adult,24,1,0.003,2.4445,2365.518671,7.096556014,NA,NA,NA,NA
2984,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,3,12,12,14.6,,2,Lessoniatrabeculata,Adult,33,1,0.003,2.4445,5152.373359,15.45712008,NA,NA,NA,NA
2985,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,4,12,12,14,,1,Lessoniatrabeculata,Recruit,7,1,0.003,2.4445,116.3703013,0.349110904,NA,NA,NA,NA
2986,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,4,12,12,14,,2,Lessoniatrabeculata,Adult,28,1,0.003,2.4445,3448.083764,10.34425129,NA,NA,NA,NA
2987,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,4,12,12,14,,2,Lessoniatrabeculata,Adult,14,1,0.003,2.4445,633.4465618,1.900339685,NA,NA,NA,NA
2988,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,4,12,12,14,,2,Lessoniatrabeculata,Recruit,4,1,0.003,2.4445,29.63027272,0.088890818,NA,NA,NA,NA
2989,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,4,12,12,14,,2,Lessoniatrabeculata,Recruit,8,1,0.003,2.4445,161.2885261,0.483865578,NA,NA,NA,NA
2990,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,4,12,12,14,,2,Lessoniatrabeculata,Recruit,4,1,0.003,2.4445,29.63027272,0.088890818,NA,NA,NA,NA
2991,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,4,12,12,14,,2,Lessoniatrabeculata,Recruit,3,1,0.003,2.4445,14.66637912,0.043999137,NA,NA,NA,NA
2992,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,5,12,12,14,,1,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
2993,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,5,12,12,14,,2,Lessoniatrabeculata,Adult,24,1,0.003,2.4445,2365.518671,7.096556014,NA,NA,NA,NA
2994,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,1,5,12,12,14,,2,Lessoniatrabeculata,Recruit,10,1,0.003,2.4445,278.2915374,0.834874612,NA,NA,NA,NA
2995,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,12,12,13,,1,Lessoniatrabeculata,Adult,14,1,0.003,2.4445,633.4465618,1.900339685,NA,NA,NA,NA
2996,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,12,12,13,,1,Lessoniatrabeculata,Adult,43,1,0.003,2.4445,9840.420106,29.52126032,NA,NA,NA,NA
2997,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,12,12,13,,1,Lessoniatrabeculata,Adult,48,1,0.003,2.4445,12876.39245,38.62917735,NA,NA,NA,NA
2998,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,6,12,12,13,,2,Lessoniatrabeculata,Adult,14,1,0.003,2.4445,633.4465618,1.900339685,NA,NA,NA,NA
2999,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,12,12,7,,1,Lessoniatrabeculata,Adult,35,1,0.003,2.4445,5949.415963,17.84824789,NA,NA,NA,NA
3000,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,7,12,12,7,,1,Lessoniatrabeculata,Adult,29,1,0.003,2.4445,3756.919642,11.27075893,NA,NA,NA,NA
3001,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,12,12,6,,1,Lessoniatrabeculata,Adult,27,1,0.003,2.4445,3154.777404,9.464332211,NA,NA,NA,NA
3002,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,12,12,6,,1,Lessoniatrabeculata,Adult,17,1,0.003,2.4445,1018.198349,3.054595046,NA,NA,NA,NA
3003,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,12,12,6,,2,Lessoniatrabeculata,Adult,35,1,0.003,2.4445,5949.415963,17.84824789,NA,NA,NA,NA
3004,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,8,12,12,6,,2,Lessoniatrabeculata,Adult,25,1,0.003,2.4445,2613.751838,7.841255514,NA,NA,NA,NA
3005,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,12,12,7,,1,Lessoniatrabeculata,Adult,17,1,0.003,2.4445,1018.198349,3.054595046,NA,NA,NA,NA
3006,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,12,12,7,,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
3007,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,9,12,12,7,,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
3008,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,12,12,7,,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
3009,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,12,12,7,,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
3010,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,1,2,10,12,12,7,,2,Lessoniatrabeculata,Recruit,10,1,0.003,2.4445,278.2915374,0.834874612,NA,NA,NA,NA
3011,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,13,7,16.8,,1,Lessoniatrabeculata,Adult,26,1,0.003,2.4445,2876.751506,8.630254518,NA,NA,NA,NA
3012,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,13,7,16.8,,2,Lessoniatrabeculata,Adult,29,1,0.003,2.4445,3756.919642,11.27075893,NA,NA,NA,NA
3013,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,1,13,7,16.8,,2,Lessoniatrabeculata,Adult,12,1,0.003,2.4445,434.5688132,1.30370644,NA,NA,NA,NA
3014,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,13,7,15.2,,1,Lessoniatrabeculata,Adult,25,1,0.003,2.4445,2613.751838,7.841255514,NA,NA,NA,NA
3015,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,13,7,15.2,,1,Lessoniatrabeculata,Adult,26,1,0.003,2.4445,2876.751506,8.630254518,NA,NA,NA,NA
3016,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,13,7,15.2,,1,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
3017,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,13,7,15.2,,2,Lessoniatrabeculata,Adult,22,1,0.003,2.4445,1912.283348,5.736850044,NA,NA,NA,NA
3018,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,2,13,7,15.2,,2,Lessoniatrabeculata,Adult,23,1,0.003,2.4445,2131.786439,6.395359316,NA,NA,NA,NA
3019,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,13,7,14,,1,Lessoniatrabeculata,Adult,22,1,0.003,2.4445,1912.283348,5.736850044,NA,NA,NA,NA
3020,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,13,7,14,,1,Lessoniatrabeculata,Adult,11,1,0.003,2.4445,351.3050711,1.053915213,NA,NA,NA,NA
3021,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,13,7,14,,1,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
3022,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,13,7,14,,1,Lessoniatrabeculata,Adult,31,1,0.003,2.4445,4422.151942,13.26645583,NA,NA,NA,NA
3023,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,13,7,14,,2,Lessoniatrabeculata,Recruit,8,1,0.003,2.4445,161.2885261,0.483865578,NA,NA,NA,NA
3024,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,3,13,7,14,,2,Lessoniatrabeculata,Adult,39,1,0.003,2.4445,7750.994556,23.25298367,NA,NA,NA,NA
3025,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,4,13,7,12,,2,Lessoniatrabeculata,Adult,38,1,0.003,2.4445,7274.129056,21.82238717,NA,NA,NA,NA
3026,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,4,13,7,12,,2,Lessoniatrabeculata,Recruit,10,1,0.003,2.4445,278.2915374,0.834874612,NA,NA,NA,NA
3027,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,4,13,7,12,,2,Lessoniatrabeculata,Adult,12,1,0.003,2.4445,434.5688132,1.30370644,NA,NA,NA,NA
3028,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,4,13,7,12,,2,Lessoniatrabeculata,Adult,16,1,0.003,2.4445,877.9530615,2.633859185,NA,NA,NA,NA
3029,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,5,13,7,10.4,,2,Lessoniatrabeculata,Recruit,9,1,0.003,2.4445,215.1026765,0.64530803,NA,NA,NA,NA
3030,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,5,13,7,10.4,,2,Lessoniatrabeculata,Adult,18,1,0.003,2.4445,1170.883373,3.512650118,NA,NA,NA,NA
3031,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,3,5,13,7,10.4,,2,Lessoniatrabeculata,Adult,18,1,0.003,2.4445,1170.883373,3.512650118,NA,NA,NA,NA
3032,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,13,7,8.7,,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
3033,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,13,7,8.7,,2,Lessoniatrabeculata,Adult,23,1,0.003,2.4445,2131.786439,6.395359316,NA,NA,NA,NA
3034,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,13,7,8.7,,2,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
3035,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,6,13,7,8.7,,2,Lessoniatrabeculata,Adult,31,1,0.003,2.4445,4422.151942,13.26645583,NA,NA,NA,NA
3036,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,13,7,8.7,,1,Lessoniatrabeculata,Adult,30,1,0.003,2.4445,4081.529193,12.24458758,NA,NA,NA,NA
3037,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,13,7,8.7,,1,Lessoniatrabeculata,Adult,13,1,0.003,2.4445,528.4872628,1.585461788,NA,NA,NA,NA
3038,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,7,13,7,8.7,,1,Lessoniatrabeculata,Adult,25,1,0.003,2.4445,2613.751838,7.841255514,NA,NA,NA,NA
3039,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,13,7,8.7,,1,Lessoniatrabeculata,Adult,22,1,0.003,2.4445,1912.283348,5.736850044,NA,NA,NA,NA
3040,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,13,7,8.7,,1,Lessoniatrabeculata,Adult,25,1,0.003,2.4445,2613.751838,7.841255514,NA,NA,NA,NA
3041,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,13,7,8.7,,1,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
3042,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,8,13,7,8.7,,2,Lessoniatrabeculata,Adult,16,1,0.003,2.4445,877.9530615,2.633859185,NA,NA,NA,NA
3043,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,13,7,8.7,,1,Lessoniatrabeculata,Adult,35,1,0.003,2.4445,5949.415963,17.84824789,NA,NA,NA,NA
3044,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,13,7,8.7,,1,Lessoniatrabeculata,Adult,29,1,0.003,2.4445,3756.919642,11.27075893,NA,NA,NA,NA
3045,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,13,7,8.7,,1,Lessoniatrabeculata,Adult,15,1,0.003,2.4445,749.816655,2.249449965,NA,NA,NA,NA
3046,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,13,7,8.7,,2,Lessoniatrabeculata,Adult,12,1,0.003,2.4445,434.5688132,1.30370644,NA,NA,NA,NA
3047,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,13,7,8.7,,2,Lessoniatrabeculata,Adult,16,1,0.003,2.4445,877.9530615,2.633859185,NA,NA,NA,NA
3048,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,9,13,7,8.7,,2,Lessoniatrabeculata,Adult,20,1,0.003,2.4445,1514.843698,4.544531093,NA,NA,NA,NA
3049,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,13,7,8.7,,1,Lessoniatrabeculata,Recruit,10,1,0.003,2.4445,278.2915374,0.834874612,NA,NA,NA,NA
3050,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,13,7,8.7,,1,Lessoniatrabeculata,Recruit,8,1,0.003,2.4445,161.2885261,0.483865578,NA,NA,NA,NA
3051,Kelp,01-11-12,Spring2012,ZapallarAmerb,-32.54715419,-71.46500893,2,4,10,13,7,8.7,,1,Lessoniatrabeculata,Adult,32,1,0.003,2.4445,4779.023015,14.33706904,NA,NA,NA,NA
